"StartDate","Count","Class"
"01-01","0","L"
"01-06","2","L"
"01-11","2","L"
"01-16","2","L"
"01-21","2","L"
"01-26","2","L"
"01-31","3","L"
"02-05","2","L"
"02-10","2","L"
"02-15","2","L"
"02-20","1","L"
"02-25","1","L"
"03-02","0","L"
"03-07","3","L"
"03-12","2","L"
"03-17","1","L"
"03-22","1","L"
"03-27","1","L"
"04-01","2","L"
"04-06","3","L"
"04-11","5","M"
"04-16","5","M"
"04-21","5","M"
"04-26","3","L"
"05-01","5","M"
"05-06","2","L"
"05-11","2","L"
"05-16","2","L"
"05-21","0","L"
"05-26","1","L"
"05-31","1","L"
"06-05","2","L"
"06-10","4","M"
"06-15","2","L"
"06-20","3","L"
"06-25","2","L"
"06-30","1","L"
"07-05","2","L"
"07-10","3","L"
"07-15","3","L"
"07-20","2","L"
"07-25","3","L"
"07-30","2","L"
"08-04","3","L"
"08-09","3","L"
"08-14","1","L"
"08-19","2","L"
"08-24","2","L"
"08-29","6","M"
"09-03","6","M"
"09-08","7","H"
"09-13","7","H"
"09-18","6","M"
"09-23","5","M"
"09-28","2","L"
"10-03","2","L"
"10-08","3","L"
"10-13","3","L"
"10-18","3","L"
"10-23","0","L"
"10-28","1","L"
"11-02","1","L"
"11-07","2","L"
"11-12","1","L"
"11-17","3","L"
"11-22","2","L"
"11-27","3","L"
"12-02","0","L"
