"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","2","L"
"01-16","3","L"
"01-21","2","L"
"01-26","3","L"
"01-31","4","M"
"02-05","6","M"
"02-10","7","H"
"02-15","7","H"
"02-20","8","H"
"02-25","9","H"
"03-02","7","H"
"03-07","9","H"
"03-12","7","H"
"03-17","6","M"
"03-22","5","M"
"03-27","5","M"
"04-01","2","L"
"04-06","5","M"
"04-11","5","M"
"04-16","3","L"
"04-21","3","L"
"04-26","4","M"
"05-01","3","L"
"05-06","4","M"
"05-11","4","M"
"05-16","3","L"
"05-21","5","M"
"05-26","4","M"
"05-31","4","M"
"06-05","3","L"
"06-10","5","M"
"06-15","3","L"
"06-20","2","L"
"06-25","2","L"
"06-30","1","L"
"07-05","1","L"
"07-10","4","M"
"07-15","3","L"
"07-20","4","M"
"07-25","5","M"
"07-30","6","M"
"08-04","5","M"
"08-09","2","L"
"08-14","2","L"
"08-19","3","L"
"08-24","4","M"
"08-29","5","M"
"09-03","5","M"
"09-08","5","M"
"09-13","7","H"
"09-18","6","M"
"09-23","6","M"
"09-28","5","M"
"10-03","6","M"
"10-08","5","M"
"10-13","1","L"
"10-18","6","M"
"10-23","4","M"
"10-28","4","M"
"11-02","5","M"
"11-07","6","M"
"11-12","6","M"
"11-17","5","M"
"11-22","6","M"
"11-27","5","M"
"12-02","4","M"
