"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","6","M"
"01-16","10","H"
"01-21","9","H"
"01-26","9","H"
"01-31","9","H"
"02-05","8","H"
"02-10","7","H"
"02-15","7","H"
"02-20","8","H"
"02-25","8","H"
"03-02","6","M"
"03-07","6","M"
"03-12","2","L"
"03-17","1","L"
"03-22","1","L"
"03-27","0","L"
"04-01","1","L"
"04-06","1","L"
"04-11","1","L"
"04-16","1","L"
"04-21","1","L"
"04-26","2","L"
"05-01","2","L"
"05-06","3","L"
"05-11","2","L"
"05-16","0","L"
"05-21","1","L"
"05-26","1","L"
"05-31","1","L"
"06-05","2","L"
"06-10","1","L"
"06-15","4","M"
"06-20","1","L"
"06-25","2","L"
"06-30","2","L"
"07-05","2","L"
"07-10","2","L"
"07-15","2","L"
"07-20","1","L"
"07-25","2","L"
"07-30","1","L"
"08-04","0","L"
"08-09","0","L"
"08-14","1","L"
"08-19","0","L"
"08-24","1","L"
"08-29","2","L"
"09-03","1","L"
"09-08","2","L"
"09-13","2","L"
"09-18","4","M"
"09-23","4","M"
"09-28","8","H"
"10-03","6","M"
"10-08","8","H"
"10-13","9","H"
"10-18","7","H"
"10-23","8","H"
"10-28","9","H"
"11-02","7","H"
"11-07","9","H"
"11-12","9","H"
"11-17","9","H"
"11-22","8","H"
"11-27","7","H"
"12-02","5","M"
