"StartDate","Count","Class"
"01-01","3","L"
"01-06","5","M"
"01-11","5","M"
"01-16","5","M"
"01-21","5","M"
"01-26","5","M"
"01-31","6","M"
"02-05","8","H"
"02-10","7","H"
"02-15","8","H"
"02-20","7","H"
"02-25","6","M"
"03-02","6","M"
"03-07","9","H"
"03-12","4","M"
"03-17","4","M"
"03-22","5","M"
"03-27","4","M"
"04-01","3","L"
"04-06","5","M"
"04-11","6","M"
"04-16","3","L"
"04-21","3","L"
"04-26","4","M"
"05-01","2","L"
"05-06","1","L"
"05-11","0","L"
"05-16","1","L"
"05-21","0","L"
"05-26","0","L"
"05-31","0","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","2","L"
"06-25","1","L"
"06-30","3","L"
"07-05","1","L"
"07-10","1","L"
"07-15","2","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","1","L"
"08-14","0","L"
"08-19","0","L"
"08-24","1","L"
"08-29","3","L"
"09-03","1","L"
"09-08","3","L"
"09-13","3","L"
"09-18","2","L"
"09-23","4","M"
"09-28","4","M"
"10-03","7","H"
"10-08","7","H"
"10-13","8","H"
"10-18","8","H"
"10-23","8","H"
"10-28","9","H"
"11-02","7","H"
"11-07","5","M"
"11-12","5","M"
"11-17","5","M"
"11-22","6","M"
"11-27","5","M"
"12-02","6","M"
