"StartDate","Count","Class"
"01-01","1","L"
"01-06","3","L"
"01-11","5","M"
"01-16","6","M"
"01-21","5","M"
"01-26","6","M"
"01-31","5","M"
"02-05","3","L"
"02-10","1","L"
"02-15","3","L"
"02-20","4","M"
"02-25","5","M"
"03-02","4","M"
"03-07","4","M"
"03-12","1","L"
"03-17","5","M"
"03-22","5","M"
"03-27","5","M"
"04-01","6","M"
"04-06","6","M"
"04-11","6","M"
"04-16","2","L"
"04-21","2","L"
"04-26","3","L"
"05-01","3","L"
"05-06","3","L"
"05-11","4","M"
"05-16","3","L"
"05-21","4","M"
"05-26","3","L"
"05-31","2","L"
"06-05","2","L"
"06-10","2","L"
"06-15","3","L"
"06-20","2","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","0","L"
"07-15","0","L"
"07-20","2","L"
"07-25","4","M"
"07-30","1","L"
"08-04","1","L"
"08-09","1","L"
"08-14","1","L"
"08-19","0","L"
"08-24","1","L"
"08-29","0","L"
"09-03","2","L"
"09-08","3","L"
"09-13","3","L"
"09-18","2","L"
"09-23","3","L"
"09-28","1","L"
"10-03","0","L"
"10-08","1","L"
"10-13","2","L"
"10-18","4","M"
"10-23","7","H"
"10-28","7","H"
"11-02","5","M"
"11-07","5","M"
"11-12","4","M"
"11-17","5","M"
"11-22","5","M"
"11-27","5","M"
"12-02","4","M"
