"StartDate","Count","Class"
"01-01","4","M"
"01-06","5","M"
"01-11","5","M"
"01-16","5","M"
"01-21","5","M"
"01-26","7","H"
"01-31","7","H"
"02-05","4","M"
"02-10","5","M"
"02-15","5","M"
"02-20","5","M"
"02-25","4","M"
"03-02","3","L"
"03-07","5","M"
"03-12","5","M"
"03-17","4","M"
"03-22","4","M"
"03-27","4","M"
"04-01","5","M"
"04-06","5","M"
"04-11","4","M"
"04-16","4","M"
"04-21","2","L"
"04-26","4","M"
"05-01","3","L"
"05-06","4","M"
"05-11","3","L"
"05-16","3","L"
"05-21","1","L"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","0","L"
"07-10","1","L"
"07-15","1","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","0","L"
"08-14","3","L"
"08-19","1","L"
"08-24","3","L"
"08-29","4","M"
"09-03","2","L"
"09-08","1","L"
"09-13","1","L"
"09-18","1","L"
"09-23","2","L"
"09-28","4","M"
"10-03","4","M"
"10-08","5","M"
"10-13","6","M"
"10-18","4","M"
"10-23","4","M"
"10-28","4","M"
"11-02","5","M"
"11-07","7","H"
"11-12","6","M"
"11-17","5","M"
"11-22","4","M"
"11-27","6","M"
"12-02","5","M"
