"StartDate","Count","Class"
"01-01","4","M"
"01-06","5","M"
"01-11","5","M"
"01-16","6","M"
"01-21","7","H"
"01-26","8","H"
"01-31","8","H"
"02-05","10","H"
"02-10","9","H"
"02-15","9","H"
"02-20","9","H"
"02-25","9","H"
"03-02","9","H"
"03-07","10","H"
"03-12","4","M"
"03-17","6","M"
"03-22","5","M"
"03-27","3","L"
"04-01","3","L"
"04-06","3","L"
"04-11","5","M"
"04-16","3","L"
"04-21","2","L"
"04-26","1","L"
"05-01","1","L"
"05-06","2","L"
"05-11","2","L"
"05-16","1","L"
"05-21","0","L"
"05-26","0","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","0","L"
"07-10","1","L"
"07-15","0","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","1","L"
"08-09","1","L"
"08-14","2","L"
"08-19","2","L"
"08-24","2","L"
"08-29","1","L"
"09-03","1","L"
"09-08","0","L"
"09-13","1","L"
"09-18","2","L"
"09-23","4","M"
"09-28","5","M"
"10-03","6","M"
"10-08","6","M"
"10-13","7","H"
"10-18","6","M"
"10-23","7","H"
"10-28","8","H"
"11-02","6","M"
"11-07","5","M"
"11-12","6","M"
"11-17","5","M"
"11-22","5","M"
"11-27","8","H"
"12-02","8","H"
