"StartDate","Count","Class"
"01-01","2","L"
"01-06","1","L"
"01-11","1","L"
"01-16","1","L"
"01-21","2","L"
"01-26","4","M"
"01-31","5","M"
"02-05","4","M"
"02-10","1","L"
"02-15","1","L"
"02-20","2","L"
"02-25","1","L"
"03-02","2","L"
"03-07","4","M"
"03-12","4","M"
"03-17","4","M"
"03-22","2","L"
"03-27","5","M"
"04-01","5","M"
"04-06","4","M"
"04-11","2","L"
"04-16","2","L"
"04-21","2","L"
"04-26","4","M"
"05-01","3","L"
"05-06","3","L"
"05-11","2","L"
"05-16","3","L"
"05-21","2","L"
"05-26","5","M"
"05-31","2","L"
"06-05","3","L"
"06-10","3","L"
"06-15","3","L"
"06-20","3","L"
"06-25","3","L"
"06-30","3","L"
"07-05","4","M"
"07-10","3","L"
"07-15","5","M"
"07-20","3","L"
"07-25","4","M"
"07-30","4","M"
"08-04","3","L"
"08-09","2","L"
"08-14","3","L"
"08-19","3","L"
"08-24","5","M"
"08-29","5","M"
"09-03","5","M"
"09-08","5","M"
"09-13","4","M"
"09-18","3","L"
"09-23","2","L"
"09-28","1","L"
"10-03","2","L"
"10-08","2","L"
"10-13","1","L"
"10-18","1","L"
"10-23","2","L"
"10-28","2","L"
"11-02","2","L"
"11-07","0","L"
"11-12","0","L"
"11-17","0","L"
"11-22","0","L"
"11-27","0","L"
"12-02","0","L"
