"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","3","L"
"01-16","3","L"
"01-21","0","L"
"01-26","2","L"
"01-31","2","L"
"02-05","3","L"
"02-10","3","L"
"02-15","6","M"
"02-20","7","H"
"02-25","6","M"
"03-02","5","M"
"03-07","5","M"
"03-12","5","M"
"03-17","7","H"
"03-22","5","M"
"03-27","4","M"
"04-01","4","M"
"04-06","3","L"
"04-11","2","L"
"04-16","1","L"
"04-21","1","L"
"04-26","2","L"
"05-01","1","L"
"05-06","2","L"
"05-11","1","L"
"05-16","4","M"
"05-21","1","L"
"05-26","1","L"
"05-31","1","L"
"06-05","2","L"
"06-10","2","L"
"06-15","2","L"
"06-20","2","L"
"06-25","1","L"
"06-30","2","L"
"07-05","1","L"
"07-10","2","L"
"07-15","2","L"
"07-20","1","L"
"07-25","2","L"
"07-30","3","L"
"08-04","4","M"
"08-09","3","L"
"08-14","4","M"
"08-19","4","M"
"08-24","4","M"
"08-29","3","L"
"09-03","3","L"
"09-08","4","M"
"09-13","3","L"
"09-18","2","L"
"09-23","4","M"
"09-28","3","L"
"10-03","3","L"
"10-08","2","L"
"10-13","1","L"
"10-18","2","L"
"10-23","4","M"
"10-28","4","M"
"11-02","5","M"
"11-07","5","M"
"11-12","4","M"
"11-17","4","M"
"11-22","4","M"
"11-27","3","L"
"12-02","5","M"
