"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","2","L"
"01-16","1","L"
"01-21","2","L"
"01-26","2","L"
"01-31","3","L"
"02-05","3","L"
"02-10","4","M"
"02-15","4","M"
"02-20","4","M"
"02-25","4","M"
"03-02","4","M"
"03-07","3","L"
"03-12","2","L"
"03-17","3","L"
"03-22","4","M"
"03-27","4","M"
"04-01","6","M"
"04-06","6","M"
"04-11","6","M"
"04-16","8","H"
"04-21","7","H"
"04-26","7","H"
"05-01","4","M"
"05-06","6","M"
"05-11","5","M"
"05-16","2","L"
"05-21","4","M"
"05-26","3","L"
"05-31","4","M"
"06-05","5","M"
"06-10","6","M"
"06-15","5","M"
"06-20","8","H"
"06-25","5","M"
"06-30","5","M"
"07-05","4","M"
"07-10","4","M"
"07-15","3","L"
"07-20","3","L"
"07-25","4","M"
"07-30","4","M"
"08-04","5","M"
"08-09","4","M"
"08-14","4","M"
"08-19","5","M"
"08-24","2","L"
"08-29","2","L"
"09-03","5","M"
"09-08","4","M"
"09-13","4","M"
"09-18","4","M"
"09-23","5","M"
"09-28","4","M"
"10-03","2","L"
"10-08","2","L"
"10-13","1","L"
"10-18","1","L"
"10-23","3","L"
"10-28","4","M"
"11-02","2","L"
"11-07","4","M"
"11-12","2","L"
"11-17","1","L"
"11-22","1","L"
"11-27","1","L"
"12-02","1","L"
