"StartDate","Count","Class"
"01-01","3","L"
"01-06","1","L"
"01-11","0","L"
"01-16","3","L"
"01-21","4","M"
"01-26","4","M"
"01-31","5","M"
"02-05","5","M"
"02-10","3","L"
"02-15","4","M"
"02-20","2","L"
"02-25","2","L"
"03-02","2","L"
"03-07","5","M"
"03-12","3","L"
"03-17","2","L"
"03-22","1","L"
"03-27","4","M"
"04-01","2","L"
"04-06","3","L"
"04-11","3","L"
"04-16","4","M"
"04-21","6","M"
"04-26","5","M"
"05-01","6","M"
"05-06","2","L"
"05-11","2","L"
"05-16","2","L"
"05-21","3","L"
"05-26","1","L"
"05-31","3","L"
"06-05","2","L"
"06-10","4","M"
"06-15","2","L"
"06-20","1","L"
"06-25","1","L"
"06-30","3","L"
"07-05","1","L"
"07-10","0","L"
"07-15","1","L"
"07-20","1","L"
"07-25","1","L"
"07-30","1","L"
"08-04","0","L"
"08-09","1","L"
"08-14","1","L"
"08-19","3","L"
"08-24","2","L"
"08-29","4","M"
"09-03","6","M"
"09-08","5","M"
"09-13","4","M"
"09-18","4","M"
"09-23","5","M"
"09-28","5","M"
"10-03","1","L"
"10-08","1","L"
"10-13","3","L"
"10-18","5","M"
"10-23","3","L"
"10-28","4","M"
"11-02","5","M"
"11-07","4","M"
"11-12","4","M"
"11-17","3","L"
"11-22","2","L"
"11-27","3","L"
"12-02","2","L"
