"StartDate","Count","Class"
"01-01","3","L"
"01-06","3","L"
"01-11","3","L"
"01-16","4","M"
"01-21","4","M"
"01-26","3","L"
"01-31","3","L"
"02-05","2","L"
"02-10","4","M"
"02-15","4","M"
"02-20","4","M"
"02-25","6","M"
"03-02","5","M"
"03-07","5","M"
"03-12","4","M"
"03-17","4","M"
"03-22","5","M"
"03-27","3","L"
"04-01","3","L"
"04-06","3","L"
"04-11","3","L"
"04-16","5","M"
"04-21","2","L"
"04-26","1","L"
"05-01","1","L"
"05-06","0","L"
"05-11","1","L"
"05-16","2","L"
"05-21","1","L"
"05-26","3","L"
"05-31","3","L"
"06-05","2","L"
"06-10","2","L"
"06-15","2","L"
"06-20","3","L"
"06-25","3","L"
"06-30","2","L"
"07-05","2","L"
"07-10","2","L"
"07-15","1","L"
"07-20","2","L"
"07-25","1","L"
"07-30","0","L"
"08-04","0","L"
"08-09","1","L"
"08-14","1","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","1","L"
"09-08","2","L"
"09-13","2","L"
"09-18","2","L"
"09-23","3","L"
"09-28","2","L"
"10-03","1","L"
"10-08","2","L"
"10-13","2","L"
"10-18","3","L"
"10-23","3","L"
"10-28","4","M"
"11-02","4","M"
"11-07","4","M"
"11-12","3","L"
"11-17","3","L"
"11-22","2","L"
"11-27","3","L"
"12-02","6","M"
