"StartDate","Count","Class"
"01-01","0","L"
"01-06","0","L"
"01-11","1","L"
"01-16","1","L"
"01-21","0","L"
"01-26","1","L"
"01-31","1","L"
"02-05","1","L"
"02-10","1","L"
"02-15","2","L"
"02-20","2","L"
"02-25","4","M"
"03-02","5","M"
"03-07","6","M"
"03-12","4","M"
"03-17","4","M"
"03-22","3","L"
"03-27","3","L"
"04-01","2","L"
"04-06","5","M"
"04-11","2","L"
"04-16","2","L"
"04-21","2","L"
"04-26","4","M"
"05-01","5","M"
"05-06","6","M"
"05-11","4","M"
"05-16","6","M"
"05-21","4","M"
"05-26","3","L"
"05-31","1","L"
"06-05","2","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","0","L"
"07-10","1","L"
"07-15","1","L"
"07-20","0","L"
"07-25","1","L"
"07-30","0","L"
"08-04","0","L"
"08-09","0","L"
"08-14","0","L"
"08-19","2","L"
"08-24","4","M"
"08-29","4","M"
"09-03","4","M"
"09-08","4","M"
"09-13","4","M"
"09-18","1","L"
"09-23","1","L"
"09-28","1","L"
"10-03","1","L"
"10-08","1","L"
"10-13","1","L"
"10-18","1","L"
"10-23","1","L"
"10-28","1","L"
"11-02","1","L"
"11-07","3","L"
"11-12","2","L"
"11-17","3","L"
"11-22","3","L"
"11-27","2","L"
"12-02","1","L"
