"StartDate","Count","Class"
"01-01","4","M"
"01-06","4","M"
"01-11","3","L"
"01-16","6","M"
"01-21","6","M"
"01-26","4","M"
"01-31","6","M"
"02-05","6","M"
"02-10","5","M"
"02-15","5","M"
"02-20","3","L"
"02-25","4","M"
"03-02","4","M"
"03-07","6","M"
"03-12","4","M"
"03-17","5","M"
"03-22","4","M"
"03-27","4","M"
"04-01","5","M"
"04-06","6","M"
"04-11","6","M"
"04-16","5","M"
"04-21","5","M"
"04-26","4","M"
"05-01","4","M"
"05-06","4","M"
"05-11","1","L"
"05-16","3","L"
"05-21","5","M"
"05-26","6","M"
"05-31","4","M"
"06-05","4","M"
"06-10","4","M"
"06-15","2","L"
"06-20","0","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","2","L"
"07-15","0","L"
"07-20","0","L"
"07-25","0","L"
"07-30","0","L"
"08-04","1","L"
"08-09","3","L"
"08-14","2","L"
"08-19","2","L"
"08-24","3","L"
"08-29","4","M"
"09-03","4","M"
"09-08","3","L"
"09-13","3","L"
"09-18","4","M"
"09-23","2","L"
"09-28","3","L"
"10-03","1","L"
"10-08","2","L"
"10-13","2","L"
"10-18","4","M"
"10-23","3","L"
"10-28","2","L"
"11-02","4","M"
"11-07","4","M"
"11-12","3","L"
"11-17","3","L"
"11-22","5","M"
"11-27","4","M"
"12-02","4","M"
