"StartDate","Count","Class"
"01-01","5","M"
"01-06","5","M"
"01-11","7","H"
"01-16","8","H"
"01-21","5","M"
"01-26","7","H"
"01-31","7","H"
"02-05","7","H"
"02-10","6","M"
"02-15","6","M"
"02-20","6","M"
"02-25","7","H"
"03-02","9","H"
"03-07","7","H"
"03-12","5","M"
"03-17","7","H"
"03-22","7","H"
"03-27","7","H"
"04-01","7","H"
"04-06","8","H"
"04-11","6","M"
"04-16","6","M"
"04-21","6","M"
"04-26","4","M"
"05-01","4","M"
"05-06","3","L"
"05-11","4","M"
"05-16","4","M"
"05-21","4","M"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","1","L"
"06-30","2","L"
"07-05","2","L"
"07-10","4","M"
"07-15","1","L"
"07-20","2","L"
"07-25","2","L"
"07-30","3","L"
"08-04","1","L"
"08-09","2","L"
"08-14","2","L"
"08-19","2","L"
"08-24","2","L"
"08-29","3","L"
"09-03","4","M"
"09-08","6","M"
"09-13","4","M"
"09-18","8","H"
"09-23","8","H"
"09-28","8","H"
"10-03","6","M"
"10-08","8","H"
"10-13","8","H"
"10-18","6","M"
"10-23","7","H"
"10-28","8","H"
"11-02","7","H"
"11-07","8","H"
"11-12","6","M"
"11-17","7","H"
"11-22","7","H"
"11-27","6","M"
"12-02","6","M"
