"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","2","L"
"01-16","2","L"
"01-21","2","L"
"01-26","4","M"
"01-31","3","L"
"02-05","3","L"
"02-10","2","L"
"02-15","3","L"
"02-20","2","L"
"02-25","3","L"
"03-02","2","L"
"03-07","2","L"
"03-12","2","L"
"03-17","3","L"
"03-22","2","L"
"03-27","2","L"
"04-01","2","L"
"04-06","3","L"
"04-11","5","M"
"04-16","4","M"
"04-21","4","M"
"04-26","5","M"
"05-01","3","L"
"05-06","1","L"
"05-11","2","L"
"05-16","3","L"
"05-21","3","L"
"05-26","2","L"
"05-31","4","M"
"06-05","5","M"
"06-10","4","M"
"06-15","5","M"
"06-20","4","M"
"06-25","4","M"
"06-30","5","M"
"07-05","4","M"
"07-10","3","L"
"07-15","2","L"
"07-20","3","L"
"07-25","5","M"
"07-30","4","M"
"08-04","4","M"
"08-09","6","M"
"08-14","3","L"
"08-19","1","L"
"08-24","3","L"
"08-29","5","M"
"09-03","5","M"
"09-08","7","H"
"09-13","5","M"
"09-18","6","M"
"09-23","3","L"
"09-28","5","M"
"10-03","4","M"
"10-08","5","M"
"10-13","4","M"
"10-18","2","L"
"10-23","3","L"
"10-28","1","L"
"11-02","4","M"
"11-07","4","M"
"11-12","2","L"
"11-17","4","M"
"11-22","2","L"
"11-27","3","L"
"12-02","2","L"
