"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","1","L"
"01-16","2","L"
"01-21","2","L"
"01-26","1","L"
"01-31","2","L"
"02-05","2","L"
"02-10","1","L"
"02-15","5","M"
"02-20","2","L"
"02-25","4","M"
"03-02","2","L"
"03-07","3","L"
"03-12","3","L"
"03-17","4","M"
"03-22","4","M"
"03-27","4","M"
"04-01","7","H"
"04-06","6","M"
"04-11","6","M"
"04-16","6","M"
"04-21","7","H"
"04-26","7","H"
"05-01","7","H"
"05-06","6","M"
"05-11","7","H"
"05-16","7","H"
"05-21","7","H"
"05-26","7","H"
"05-31","7","H"
"06-05","7","H"
"06-10","6","M"
"06-15","4","M"
"06-20","4","M"
"06-25","5","M"
"06-30","5","M"
"07-05","6","M"
"07-10","8","H"
"07-15","7","H"
"07-20","7","H"
"07-25","6","M"
"07-30","5","M"
"08-04","5","M"
"08-09","5","M"
"08-14","6","M"
"08-19","6","M"
"08-24","6","M"
"08-29","7","H"
"09-03","6","M"
"09-08","7","H"
"09-13","4","M"
"09-18","4","M"
"09-23","2","L"
"09-28","3","L"
"10-03","3","L"
"10-08","4","M"
"10-13","4","M"
"10-18","3","L"
"10-23","0","L"
"10-28","1","L"
"11-02","0","L"
"11-07","0","L"
"11-12","0","L"
"11-17","1","L"
"11-22","2","L"
"11-27","1","L"
"12-02","2","L"
