"StartDate","Count","Class"
"01-01","3","L"
"01-06","2","L"
"01-11","3","L"
"01-16","4","M"
"01-21","4","M"
"01-26","6","M"
"01-31","4","M"
"02-05","6","M"
"02-10","6","M"
"02-15","6","M"
"02-20","8","H"
"02-25","7","H"
"03-02","7","H"
"03-07","8","H"
"03-12","6","M"
"03-17","6","M"
"03-22","7","H"
"03-27","4","M"
"04-01","6","M"
"04-06","6","M"
"04-11","6","M"
"04-16","5","M"
"04-21","5","M"
"04-26","5","M"
"05-01","3","L"
"05-06","4","M"
"05-11","5","M"
"05-16","6","M"
"05-21","5","M"
"05-26","2","L"
"05-31","2","L"
"06-05","2","L"
"06-10","2","L"
"06-15","2","L"
"06-20","3","L"
"06-25","3","L"
"06-30","2","L"
"07-05","1","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","2","L"
"07-30","2","L"
"08-04","2","L"
"08-09","4","M"
"08-14","5","M"
"08-19","4","M"
"08-24","5","M"
"08-29","6","M"
"09-03","4","M"
"09-08","5","M"
"09-13","5","M"
"09-18","4","M"
"09-23","5","M"
"09-28","5","M"
"10-03","5","M"
"10-08","5","M"
"10-13","4","M"
"10-18","5","M"
"10-23","4","M"
"10-28","3","L"
"11-02","5","M"
"11-07","7","H"
"11-12","8","H"
"11-17","8","H"
"11-22","8","H"
"11-27","5","M"
"12-02","6","M"
