"StartDate","Count","Class"
"01-01","2","L"
"01-06","0","L"
"01-11","1","L"
"01-16","3","L"
"01-21","3","L"
"01-26","2","L"
"01-31","4","M"
"02-05","3","L"
"02-10","1","L"
"02-15","4","M"
"02-20","5","M"
"02-25","6","M"
"03-02","6","M"
"03-07","5","M"
"03-12","4","M"
"03-17","2","L"
"03-22","1","L"
"03-27","1","L"
"04-01","3","L"
"04-06","1","L"
"04-11","2","L"
"04-16","4","M"
"04-21","5","M"
"04-26","3","L"
"05-01","5","M"
"05-06","3","L"
"05-11","4","M"
"05-16","4","M"
"05-21","3","L"
"05-26","3","L"
"05-31","2","L"
"06-05","2","L"
"06-10","6","M"
"06-15","4","M"
"06-20","1","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","2","L"
"07-30","0","L"
"08-04","0","L"
"08-09","1","L"
"08-14","3","L"
"08-19","2","L"
"08-24","1","L"
"08-29","5","M"
"09-03","5","M"
"09-08","4","M"
"09-13","4","M"
"09-18","5","M"
"09-23","5","M"
"09-28","5","M"
"10-03","5","M"
"10-08","7","H"
"10-13","8","H"
"10-18","5","M"
"10-23","6","M"
"10-28","4","M"
"11-02","4","M"
"11-07","3","L"
"11-12","5","M"
"11-17","5","M"
"11-22","4","M"
"11-27","3","L"
"12-02","4","M"
