"StartDate","Count","Class"
"01-01","3","L"
"01-06","3","L"
"01-11","1","L"
"01-16","3","L"
"01-21","2","L"
"01-26","3","L"
"01-31","2","L"
"02-05","4","M"
"02-10","5","M"
"02-15","7","H"
"02-20","6","M"
"02-25","6","M"
"03-02","5","M"
"03-07","5","M"
"03-12","4","M"
"03-17","5","M"
"03-22","6","M"
"03-27","5","M"
"04-01","2","L"
"04-06","2","L"
"04-11","2","L"
"04-16","1","L"
"04-21","3","L"
"04-26","3","L"
"05-01","2","L"
"05-06","2","L"
"05-11","2","L"
"05-16","1","L"
"05-21","2","L"
"05-26","2","L"
"05-31","2","L"
"06-05","2","L"
"06-10","2","L"
"06-15","3","L"
"06-20","3","L"
"06-25","0","L"
"06-30","0","L"
"07-05","2","L"
"07-10","0","L"
"07-15","1","L"
"07-20","1","L"
"07-25","2","L"
"07-30","3","L"
"08-04","3","L"
"08-09","3","L"
"08-14","3","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","1","L"
"09-08","2","L"
"09-13","2","L"
"09-18","4","M"
"09-23","1","L"
"09-28","2","L"
"10-03","4","M"
"10-08","4","M"
"10-13","5","M"
"10-18","6","M"
"10-23","6","M"
"10-28","3","L"
"11-02","3","L"
"11-07","2","L"
"11-12","3","L"
"11-17","1","L"
"11-22","3","L"
"11-27","3","L"
"12-02","4","M"
