"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","7","H"
"01-16","6","M"
"01-21","6","M"
"01-26","6","M"
"01-31","6","M"
"02-05","7","H"
"02-10","4","M"
"02-15","5","M"
"02-20","3","L"
"02-25","6","M"
"03-02","3","L"
"03-07","3","L"
"03-12","1","L"
"03-17","3","L"
"03-22","2","L"
"03-27","1","L"
"04-01","2","L"
"04-06","2","L"
"04-11","2","L"
"04-16","2","L"
"04-21","3","L"
"04-26","1","L"
"05-01","3","L"
"05-06","1","L"
"05-11","2","L"
"05-16","4","M"
"05-21","3","L"
"05-26","3","L"
"05-31","4","M"
"06-05","4","M"
"06-10","2","L"
"06-15","2","L"
"06-20","2","L"
"06-25","2","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","2","L"
"07-20","1","L"
"07-25","3","L"
"07-30","3","L"
"08-04","3","L"
"08-09","4","M"
"08-14","5","M"
"08-19","4","M"
"08-24","3","L"
"08-29","2","L"
"09-03","3","L"
"09-08","3","L"
"09-13","4","M"
"09-18","7","H"
"09-23","5","M"
"09-28","6","M"
"10-03","7","H"
"10-08","6","M"
"10-13","7","H"
"10-18","6","M"
"10-23","6","M"
"10-28","5","M"
"11-02","3","L"
"11-07","5","M"
"11-12","6","M"
"11-17","8","H"
"11-22","7","H"
"11-27","6","M"
"12-02","7","H"
