"StartDate","Count","Class"
"01-01","5","M"
"01-06","6","M"
"01-11","3","L"
"01-16","6","M"
"01-21","5","M"
"01-26","5","M"
"01-31","5","M"
"02-05","6","M"
"02-10","5","M"
"02-15","8","H"
"02-20","6","M"
"02-25","8","H"
"03-02","6","M"
"03-07","5","M"
"03-12","6","M"
"03-17","6","M"
"03-22","7","H"
"03-27","6","M"
"04-01","5","M"
"04-06","5","M"
"04-11","4","M"
"04-16","2","L"
"04-21","5","M"
"04-26","3","L"
"05-01","3","L"
"05-06","2","L"
"05-11","1","L"
"05-16","4","M"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","1","L"
"07-20","2","L"
"07-25","0","L"
"07-30","1","L"
"08-04","1","L"
"08-09","3","L"
"08-14","2","L"
"08-19","1","L"
"08-24","2","L"
"08-29","2","L"
"09-03","3","L"
"09-08","4","M"
"09-13","4","M"
"09-18","4","M"
"09-23","3","L"
"09-28","3","L"
"10-03","3","L"
"10-08","4","M"
"10-13","7","H"
"10-18","6","M"
"10-23","7","H"
"10-28","6","M"
"11-02","5","M"
"11-07","5","M"
"11-12","5","M"
"11-17","5","M"
"11-22","6","M"
"11-27","3","L"
"12-02","2","L"
