"StartDate","Count","Class"
"01-01","5","M"
"01-06","4","M"
"01-11","7","H"
"01-16","5","M"
"01-21","6","M"
"01-26","6","M"
"01-31","7","H"
"02-05","7","H"
"02-10","9","H"
"02-15","8","H"
"02-20","9","H"
"02-25","9","H"
"03-02","10","H"
"03-07","9","H"
"03-12","8","H"
"03-17","9","H"
"03-22","9","H"
"03-27","9","H"
"04-01","7","H"
"04-06","6","M"
"04-11","7","H"
"04-16","5","M"
"04-21","4","M"
"04-26","6","M"
"05-01","6","M"
"05-06","4","M"
"05-11","4","M"
"05-16","4","M"
"05-21","5","M"
"05-26","4","M"
"05-31","2","L"
"06-05","1","L"
"06-10","1","L"
"06-15","0","L"
"06-20","1","L"
"06-25","1","L"
"06-30","0","L"
"07-05","2","L"
"07-10","3","L"
"07-15","2","L"
"07-20","2","L"
"07-25","3","L"
"07-30","1","L"
"08-04","2","L"
"08-09","3","L"
"08-14","3","L"
"08-19","4","M"
"08-24","4","M"
"08-29","4","M"
"09-03","4","M"
"09-08","5","M"
"09-13","5","M"
"09-18","4","M"
"09-23","6","M"
"09-28","8","H"
"10-03","8","H"
"10-08","8","H"
"10-13","9","H"
"10-18","8","H"
"10-23","8","H"
"10-28","8","H"
"11-02","8","H"
"11-07","9","H"
"11-12","9","H"
"11-17","8","H"
"11-22","7","H"
"11-27","6","M"
"12-02","5","M"
