"StartDate","Count","Class"
"01-01","1","L"
"01-06","4","M"
"01-11","3","L"
"01-16","3","L"
"01-21","4","M"
"01-26","5","M"
"01-31","4","M"
"02-05","5","M"
"02-10","5","M"
"02-15","5","M"
"02-20","8","H"
"02-25","6","M"
"03-02","5","M"
"03-07","6","M"
"03-12","5","M"
"03-17","4","M"
"03-22","5","M"
"03-27","5","M"
"04-01","5","M"
"04-06","6","M"
"04-11","8","H"
"04-16","7","H"
"04-21","6","M"
"04-26","5","M"
"05-01","4","M"
"05-06","3","L"
"05-11","5","M"
"05-16","5","M"
"05-21","2","L"
"05-26","1","L"
"05-31","0","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","1","L"
"07-15","0","L"
"07-20","1","L"
"07-25","1","L"
"07-30","2","L"
"08-04","2","L"
"08-09","2","L"
"08-14","4","M"
"08-19","2","L"
"08-24","1","L"
"08-29","0","L"
"09-03","0","L"
"09-08","0","L"
"09-13","1","L"
"09-18","2","L"
"09-23","1","L"
"09-28","2","L"
"10-03","1","L"
"10-08","1","L"
"10-13","4","M"
"10-18","2","L"
"10-23","2","L"
"10-28","1","L"
"11-02","1","L"
"11-07","3","L"
"11-12","2","L"
"11-17","2","L"
"11-22","4","M"
"11-27","5","M"
"12-02","3","L"
