"StartDate","Count","Class"
"01-01","2","L"
"01-06","4","M"
"01-11","2","L"
"01-16","3","L"
"01-21","2","L"
"01-26","2","L"
"01-31","0","L"
"02-05","2","L"
"02-10","1","L"
"02-15","2","L"
"02-20","3","L"
"02-25","2","L"
"03-02","1","L"
"03-07","0","L"
"03-12","1","L"
"03-17","4","M"
"03-22","3","L"
"03-27","3","L"
"04-01","3","L"
"04-06","3","L"
"04-11","2","L"
"04-16","4","M"
"04-21","4","M"
"04-26","8","H"
"05-01","3","L"
"05-06","4","M"
"05-11","4","M"
"05-16","6","M"
"05-21","6","M"
"05-26","5","M"
"05-31","4","M"
"06-05","4","M"
"06-10","3","L"
"06-15","3","L"
"06-20","3","L"
"06-25","3","L"
"06-30","4","M"
"07-05","5","M"
"07-10","3","L"
"07-15","3","L"
"07-20","5","M"
"07-25","3","L"
"07-30","1","L"
"08-04","2","L"
"08-09","3","L"
"08-14","4","M"
"08-19","3","L"
"08-24","3","L"
"08-29","3","L"
"09-03","1","L"
"09-08","2","L"
"09-13","4","M"
"09-18","4","M"
"09-23","4","M"
"09-28","5","M"
"10-03","5","M"
"10-08","4","M"
"10-13","5","M"
"10-18","4","M"
"10-23","4","M"
"10-28","4","M"
"11-02","3","L"
"11-07","3","L"
"11-12","2","L"
"11-17","2","L"
"11-22","1","L"
"11-27","1","L"
"12-02","2","L"
