"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","3","L"
"01-16","4","M"
"01-21","4","M"
"01-26","6","M"
"01-31","5","M"
"02-05","5","M"
"02-10","6","M"
"02-15","5","M"
"02-20","4","M"
"02-25","5","M"
"03-02","5","M"
"03-07","4","M"
"03-12","4","M"
"03-17","4","M"
"03-22","4","M"
"03-27","5","M"
"04-01","4","M"
"04-06","4","M"
"04-11","4","M"
"04-16","3","L"
"04-21","4","M"
"04-26","2","L"
"05-01","1","L"
"05-06","0","L"
"05-11","0","L"
"05-16","0","L"
"05-21","2","L"
"05-26","3","L"
"05-31","0","L"
"06-05","2","L"
"06-10","1","L"
"06-15","1","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","3","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","3","L"
"07-30","4","M"
"08-04","2","L"
"08-09","2","L"
"08-14","3","L"
"08-19","3","L"
"08-24","1","L"
"08-29","3","L"
"09-03","2","L"
"09-08","1","L"
"09-13","1","L"
"09-18","4","M"
"09-23","4","M"
"09-28","3","L"
"10-03","4","M"
"10-08","1","L"
"10-13","4","M"
"10-18","2","L"
"10-23","4","M"
"10-28","4","M"
"11-02","5","M"
"11-07","4","M"
"11-12","6","M"
"11-17","7","H"
"11-22","5","M"
"11-27","6","M"
"12-02","5","M"
