"StartDate","Count","Class"
"01-01","2","L"
"01-06","1","L"
"01-11","2","L"
"01-16","1","L"
"01-21","1","L"
"01-26","0","L"
"01-31","1","L"
"02-05","2","L"
"02-10","1","L"
"02-15","2","L"
"02-20","4","M"
"02-25","2","L"
"03-02","1","L"
"03-07","3","L"
"03-12","2","L"
"03-17","2","L"
"03-22","0","L"
"03-27","0","L"
"04-01","0","L"
"04-06","1","L"
"04-11","3","L"
"04-16","2","L"
"04-21","4","M"
"04-26","2","L"
"05-01","4","M"
"05-06","4","M"
"05-11","4","M"
"05-16","3","L"
"05-21","2","L"
"05-26","3","L"
"05-31","4","M"
"06-05","4","M"
"06-10","3","L"
"06-15","3","L"
"06-20","3","L"
"06-25","4","M"
"06-30","2","L"
"07-05","3","L"
"07-10","4","M"
"07-15","3","L"
"07-20","3","L"
"07-25","1","L"
"07-30","5","M"
"08-04","4","M"
"08-09","4","M"
"08-14","4","M"
"08-19","4","M"
"08-24","4","M"
"08-29","6","M"
"09-03","4","M"
"09-08","1","L"
"09-13","2","L"
"09-18","2","L"
"09-23","4","M"
"09-28","4","M"
"10-03","3","L"
"10-08","3","L"
"10-13","3","L"
"10-18","2","L"
"10-23","0","L"
"10-28","0","L"
"11-02","0","L"
"11-07","2","L"
"11-12","1","L"
"11-17","1","L"
"11-22","0","L"
"11-27","3","L"
"12-02","2","L"
