"StartDate","Count","Class"
"01-01","8","H"
"01-06","8","H"
"01-11","8","H"
"01-16","8","H"
"01-21","7","H"
"01-26","7","H"
"01-31","5","M"
"02-05","7","H"
"02-10","9","H"
"02-15","7","H"
"02-20","10","H"
"02-25","10","H"
"03-02","10","H"
"03-07","9","H"
"03-12","8","H"
"03-17","7","H"
"03-22","9","H"
"03-27","9","H"
"04-01","7","H"
"04-06","8","H"
"04-11","6","M"
"04-16","7","H"
"04-21","7","H"
"04-26","5","M"
"05-01","6","M"
"05-06","5","M"
"05-11","7","H"
"05-16","8","H"
"05-21","8","H"
"05-26","6","M"
"05-31","3","L"
"06-05","4","M"
"06-10","5","M"
"06-15","5","M"
"06-20","5","M"
"06-25","5","M"
"06-30","3","L"
"07-05","5","M"
"07-10","6","M"
"07-15","4","M"
"07-20","4","M"
"07-25","7","H"
"07-30","6","M"
"08-04","4","M"
"08-09","4","M"
"08-14","2","L"
"08-19","3","L"
"08-24","5","M"
"08-29","7","H"
"09-03","9","H"
"09-08","8","H"
"09-13","9","H"
"09-18","8","H"
"09-23","7","H"
"09-28","6","M"
"10-03","7","H"
"10-08","6","M"
"10-13","6","M"
"10-18","7","H"
"10-23","6","M"
"10-28","5","M"
"11-02","8","H"
"11-07","7","H"
"11-12","7","H"
"11-17","8","H"
"11-22","7","H"
"11-27","7","H"
"12-02","9","H"
