"StartDate","Count","Class"
"01-01","4","M"
"01-06","5","M"
"01-11","5","M"
"01-16","5","M"
"01-21","6","M"
"01-26","7","H"
"01-31","7","H"
"02-05","8","H"
"02-10","8","H"
"02-15","7","H"
"02-20","8","H"
"02-25","7","H"
"03-02","7","H"
"03-07","8","H"
"03-12","8","H"
"03-17","8","H"
"03-22","8","H"
"03-27","8","H"
"04-01","8","H"
"04-06","8","H"
"04-11","8","H"
"04-16","6","M"
"04-21","5","M"
"04-26","5","M"
"05-01","5","M"
"05-06","5","M"
"05-11","3","L"
"05-16","4","M"
"05-21","4","M"
"05-26","6","M"
"05-31","5","M"
"06-05","6","M"
"06-10","6","M"
"06-15","6","M"
"06-20","3","L"
"06-25","4","M"
"06-30","3","L"
"07-05","0","L"
"07-10","0","L"
"07-15","2","L"
"07-20","2","L"
"07-25","3","L"
"07-30","5","M"
"08-04","6","M"
"08-09","6","M"
"08-14","4","M"
"08-19","6","M"
"08-24","4","M"
"08-29","4","M"
"09-03","5","M"
"09-08","6","M"
"09-13","5","M"
"09-18","7","H"
"09-23","7","H"
"09-28","8","H"
"10-03","7","H"
"10-08","6","M"
"10-13","6","M"
"10-18","6","M"
"10-23","5","M"
"10-28","7","H"
"11-02","6","M"
"11-07","8","H"
"11-12","6","M"
"11-17","7","H"
"11-22","5","M"
"11-27","4","M"
"12-02","3","L"
