"StartDate","Count","Class"
"01-01","3","L"
"01-06","4","M"
"01-11","3","L"
"01-16","4","M"
"01-21","4","M"
"01-26","3","L"
"01-31","2","L"
"02-05","3","L"
"02-10","3","L"
"02-15","3","L"
"02-20","4","M"
"02-25","4","M"
"03-02","5","M"
"03-07","5","M"
"03-12","3","L"
"03-17","2","L"
"03-22","2","L"
"03-27","2","L"
"04-01","4","M"
"04-06","5","M"
"04-11","4","M"
"04-16","3","L"
"04-21","4","M"
"04-26","2","L"
"05-01","3","L"
"05-06","2","L"
"05-11","4","M"
"05-16","2","L"
"05-21","2","L"
"05-26","3","L"
"05-31","2","L"
"06-05","0","L"
"06-10","1","L"
"06-15","0","L"
"06-20","0","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","1","L"
"07-15","2","L"
"07-20","3","L"
"07-25","3","L"
"07-30","1","L"
"08-04","1","L"
"08-09","1","L"
"08-14","0","L"
"08-19","0","L"
"08-24","2","L"
"08-29","2","L"
"09-03","1","L"
"09-08","1","L"
"09-13","1","L"
"09-18","3","L"
"09-23","2","L"
"09-28","1","L"
"10-03","1","L"
"10-08","1","L"
"10-13","2","L"
"10-18","2","L"
"10-23","4","M"
"10-28","6","M"
"11-02","6","M"
"11-07","6","M"
"11-12","5","M"
"11-17","3","L"
"11-22","2","L"
"11-27","3","L"
"12-02","2","L"
