"StartDate","Count","Class"
"01-01","5","M"
"01-06","4","M"
"01-11","5","M"
"01-16","5","M"
"01-21","6","M"
"01-26","6","M"
"01-31","8","H"
"02-05","9","H"
"02-10","9","H"
"02-15","9","H"
"02-20","8","H"
"02-25","8","H"
"03-02","5","M"
"03-07","5","M"
"03-12","5","M"
"03-17","4","M"
"03-22","8","H"
"03-27","6","M"
"04-01","7","H"
"04-06","7","H"
"04-11","4","M"
"04-16","4","M"
"04-21","3","L"
"04-26","5","M"
"05-01","2","L"
"05-06","3","L"
"05-11","2","L"
"05-16","1","L"
"05-21","2","L"
"05-26","4","M"
"05-31","1","L"
"06-05","2","L"
"06-10","1","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","1","L"
"07-05","3","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","2","L"
"07-30","1","L"
"08-04","1","L"
"08-09","1","L"
"08-14","1","L"
"08-19","3","L"
"08-24","3","L"
"08-29","1","L"
"09-03","4","M"
"09-08","4","M"
"09-13","3","L"
"09-18","3","L"
"09-23","5","M"
"09-28","5","M"
"10-03","6","M"
"10-08","6","M"
"10-13","8","H"
"10-18","8","H"
"10-23","6","M"
"10-28","7","H"
"11-02","7","H"
"11-07","8","H"
"11-12","8","H"
"11-17","7","H"
"11-22","6","M"
"11-27","4","M"
"12-02","4","M"
