"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","7","H"
"01-16","6","M"
"01-21","5","M"
"01-26","5","M"
"01-31","6","M"
"02-05","7","H"
"02-10","7","H"
"02-15","9","H"
"02-20","8","H"
"02-25","9","H"
"03-02","6","M"
"03-07","8","H"
"03-12","8","H"
"03-17","5","M"
"03-22","6","M"
"03-27","7","H"
"04-01","8","H"
"04-06","8","H"
"04-11","6","M"
"04-16","6","M"
"04-21","7","H"
"04-26","4","M"
"05-01","4","M"
"05-06","3","L"
"05-11","5","M"
"05-16","5","M"
"05-21","5","M"
"05-26","5","M"
"05-31","2","L"
"06-05","2","L"
"06-10","0","L"
"06-15","0","L"
"06-20","1","L"
"06-25","1","L"
"06-30","2","L"
"07-05","3","L"
"07-10","3","L"
"07-15","2","L"
"07-20","1","L"
"07-25","1","L"
"07-30","2","L"
"08-04","1","L"
"08-09","1","L"
"08-14","2","L"
"08-19","3","L"
"08-24","2","L"
"08-29","5","M"
"09-03","4","M"
"09-08","4","M"
"09-13","4","M"
"09-18","5","M"
"09-23","6","M"
"09-28","8","H"
"10-03","4","M"
"10-08","7","H"
"10-13","9","H"
"10-18","9","H"
"10-23","7","H"
"10-28","6","M"
"11-02","8","H"
"11-07","8","H"
"11-12","7","H"
"11-17","8","H"
"11-22","8","H"
"11-27","7","H"
"12-02","7","H"
