"StartDate","Count","Class"
"01-01","1","L"
"01-06","1","L"
"01-11","2","L"
"01-16","2","L"
"01-21","1","L"
"01-26","0","L"
"01-31","3","L"
"02-05","3","L"
"02-10","4","M"
"02-15","4","M"
"02-20","5","M"
"02-25","6","M"
"03-02","6","M"
"03-07","4","M"
"03-12","4","M"
"03-17","5","M"
"03-22","5","M"
"03-27","3","L"
"04-01","1","L"
"04-06","1","L"
"04-11","1","L"
"04-16","1","L"
"04-21","3","L"
"04-26","4","M"
"05-01","2","L"
"05-06","3","L"
"05-11","3","L"
"05-16","2","L"
"05-21","1","L"
"05-26","2","L"
"05-31","2","L"
"06-05","1","L"
"06-10","0","L"
"06-15","1","L"
"06-20","2","L"
"06-25","2","L"
"06-30","1","L"
"07-05","0","L"
"07-10","1","L"
"07-15","1","L"
"07-20","1","L"
"07-25","5","M"
"07-30","3","L"
"08-04","4","M"
"08-09","2","L"
"08-14","1","L"
"08-19","2","L"
"08-24","2","L"
"08-29","1","L"
"09-03","3","L"
"09-08","1","L"
"09-13","3","L"
"09-18","2","L"
"09-23","3","L"
"09-28","4","M"
"10-03","4","M"
"10-08","4","M"
"10-13","5","M"
"10-18","7","H"
"10-23","4","M"
"10-28","5","M"
"11-02","4","M"
"11-07","3","L"
"11-12","3","L"
"11-17","3","L"
"11-22","0","L"
"11-27","2","L"
"12-02","1","L"
