"StartDate","Count","Class"
"01-01","3","L"
"01-06","2","L"
"01-11","3","L"
"01-16","3","L"
"01-21","3","L"
"01-26","3","L"
"01-31","3","L"
"02-05","1","L"
"02-10","0","L"
"02-15","1","L"
"02-20","0","L"
"02-25","1","L"
"03-02","1","L"
"03-07","3","L"
"03-12","4","M"
"03-17","4","M"
"03-22","5","M"
"03-27","3","L"
"04-01","2","L"
"04-06","3","L"
"04-11","4","M"
"04-16","4","M"
"04-21","5","M"
"04-26","4","M"
"05-01","4","M"
"05-06","6","M"
"05-11","6","M"
"05-16","3","L"
"05-21","3","L"
"05-26","1","L"
"05-31","2","L"
"06-05","2","L"
"06-10","2","L"
"06-15","2","L"
"06-20","2","L"
"06-25","3","L"
"06-30","3","L"
"07-05","3","L"
"07-10","5","M"
"07-15","4","M"
"07-20","2","L"
"07-25","1","L"
"07-30","1","L"
"08-04","2","L"
"08-09","2","L"
"08-14","2","L"
"08-19","2","L"
"08-24","4","M"
"08-29","6","M"
"09-03","6","M"
"09-08","6","M"
"09-13","5","M"
"09-18","5","M"
"09-23","4","M"
"09-28","6","M"
"10-03","4","M"
"10-08","3","L"
"10-13","3","L"
"10-18","3","L"
"10-23","1","L"
"10-28","1","L"
"11-02","2","L"
"11-07","2","L"
"11-12","4","M"
"11-17","3","L"
"11-22","2","L"
"11-27","3","L"
"12-02","2","L"
