"StartDate","Count","Class"
"01-01","3","L"
"01-06","2","L"
"01-11","3","L"
"01-16","4","M"
"01-21","2","L"
"01-26","2","L"
"01-31","3","L"
"02-05","4","M"
"02-10","2","L"
"02-15","2","L"
"02-20","2","L"
"02-25","4","M"
"03-02","3","L"
"03-07","6","M"
"03-12","4","M"
"03-17","4","M"
"03-22","3","L"
"03-27","2","L"
"04-01","3","L"
"04-06","4","M"
"04-11","4","M"
"04-16","3","L"
"04-21","4","M"
"04-26","2","L"
"05-01","3","L"
"05-06","3","L"
"05-11","4","M"
"05-16","6","M"
"05-21","5","M"
"05-26","4","M"
"05-31","2","L"
"06-05","2","L"
"06-10","1","L"
"06-15","4","M"
"06-20","1","L"
"06-25","2","L"
"06-30","3","L"
"07-05","3","L"
"07-10","1","L"
"07-15","3","L"
"07-20","5","M"
"07-25","3","L"
"07-30","4","M"
"08-04","3","L"
"08-09","6","M"
"08-14","5","M"
"08-19","6","M"
"08-24","4","M"
"08-29","4","M"
"09-03","4","M"
"09-08","2","L"
"09-13","2","L"
"09-18","5","M"
"09-23","7","H"
"09-28","8","H"
"10-03","7","H"
"10-08","7","H"
"10-13","5","M"
"10-18","5","M"
"10-23","7","H"
"10-28","7","H"
"11-02","3","L"
"11-07","4","M"
"11-12","4","M"
"11-17","4","M"
"11-22","4","M"
"11-27","4","M"
"12-02","3","L"
