"StartDate","Count","Class"
"01-01","0","L"
"01-06","1","L"
"01-11","0","L"
"01-16","0","L"
"01-21","3","L"
"01-26","4","M"
"01-31","5","M"
"02-05","7","H"
"02-10","5","M"
"02-15","5","M"
"02-20","5","M"
"02-25","3","L"
"03-02","1","L"
"03-07","4","M"
"03-12","2","L"
"03-17","0","L"
"03-22","1","L"
"03-27","2","L"
"04-01","1","L"
"04-06","2","L"
"04-11","2","L"
"04-16","2","L"
"04-21","1","L"
"04-26","1","L"
"05-01","1","L"
"05-06","2","L"
"05-11","1","L"
"05-16","0","L"
"05-21","2","L"
"05-26","3","L"
"05-31","3","L"
"06-05","3","L"
"06-10","2","L"
"06-15","3","L"
"06-20","3","L"
"06-25","4","M"
"06-30","0","L"
"07-05","1","L"
"07-10","2","L"
"07-15","2","L"
"07-20","2","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","3","L"
"08-14","0","L"
"08-19","3","L"
"08-24","1","L"
"08-29","3","L"
"09-03","3","L"
"09-08","5","M"
"09-13","6","M"
"09-18","6","M"
"09-23","6","M"
"09-28","4","M"
"10-03","4","M"
"10-08","3","L"
"10-13","3","L"
"10-18","4","M"
"10-23","4","M"
"10-28","3","L"
"11-02","3","L"
"11-07","7","H"
"11-12","4","M"
"11-17","4","M"
"11-22","3","L"
"11-27","1","L"
"12-02","1","L"
