"StartDate","Count","Class"
"01-01","1","L"
"01-06","0","L"
"01-11","1","L"
"01-16","0","L"
"01-21","0","L"
"01-26","0","L"
"01-31","1","L"
"02-05","0","L"
"02-10","0","L"
"02-15","2","L"
"02-20","3","L"
"02-25","6","M"
"03-02","5","M"
"03-07","5","M"
"03-12","5","M"
"03-17","4","M"
"03-22","3","L"
"03-27","1","L"
"04-01","3","L"
"04-06","2","L"
"04-11","3","L"
"04-16","4","M"
"04-21","4","M"
"04-26","5","M"
"05-01","5","M"
"05-06","5","M"
"05-11","4","M"
"05-16","5","M"
"05-21","4","M"
"05-26","2","L"
"05-31","3","L"
"06-05","4","M"
"06-10","3","L"
"06-15","3","L"
"06-20","3","L"
"06-25","2","L"
"06-30","2","L"
"07-05","2","L"
"07-10","3","L"
"07-15","2","L"
"07-20","4","M"
"07-25","3","L"
"07-30","2","L"
"08-04","2","L"
"08-09","1","L"
"08-14","1","L"
"08-19","2","L"
"08-24","3","L"
"08-29","2","L"
"09-03","3","L"
"09-08","2","L"
"09-13","5","M"
"09-18","5","M"
"09-23","2","L"
"09-28","5","M"
"10-03","2","L"
"10-08","1","L"
"10-13","2","L"
"10-18","2","L"
"10-23","0","L"
"10-28","0","L"
"11-02","0","L"
"11-07","1","L"
"11-12","1","L"
"11-17","1","L"
"11-22","0","L"
"11-27","0","L"
"12-02","0","L"
