"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","5","M"
"01-16","4","M"
"01-21","5","M"
"01-26","5","M"
"01-31","6","M"
"02-05","7","H"
"02-10","7","H"
"02-15","5","M"
"02-20","8","H"
"02-25","5","M"
"03-02","7","H"
"03-07","5","M"
"03-12","3","L"
"03-17","3","L"
"03-22","3","L"
"03-27","5","M"
"04-01","6","M"
"04-06","6","M"
"04-11","7","H"
"04-16","5","M"
"04-21","5","M"
"04-26","5","M"
"05-01","6","M"
"05-06","5","M"
"05-11","4","M"
"05-16","4","M"
"05-21","2","L"
"05-26","3","L"
"05-31","3","L"
"06-05","3","L"
"06-10","0","L"
"06-15","1","L"
"06-20","5","M"
"06-25","4","M"
"06-30","4","M"
"07-05","5","M"
"07-10","6","M"
"07-15","6","M"
"07-20","5","M"
"07-25","4","M"
"07-30","5","M"
"08-04","4","M"
"08-09","2","L"
"08-14","1","L"
"08-19","5","M"
"08-24","5","M"
"08-29","5","M"
"09-03","5","M"
"09-08","2","L"
"09-13","3","L"
"09-18","5","M"
"09-23","3","L"
"09-28","4","M"
"10-03","4","M"
"10-08","4","M"
"10-13","4","M"
"10-18","3","L"
"10-23","3","L"
"10-28","2","L"
"11-02","3","L"
"11-07","1","L"
"11-12","1","L"
"11-17","1","L"
"11-22","2","L"
"11-27","2","L"
"12-02","3","L"
