"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","6","M"
"01-16","8","H"
"01-21","8","H"
"01-26","8","H"
"01-31","7","H"
"02-05","8","H"
"02-10","8","H"
"02-15","7","H"
"02-20","7","H"
"02-25","8","H"
"03-02","8","H"
"03-07","7","H"
"03-12","7","H"
"03-17","7","H"
"03-22","5","M"
"03-27","7","H"
"04-01","5","M"
"04-06","5","M"
"04-11","5","M"
"04-16","4","M"
"04-21","5","M"
"04-26","3","L"
"05-01","1","L"
"05-06","1","L"
"05-11","2","L"
"05-16","2","L"
"05-21","1","L"
"05-26","1","L"
"05-31","0","L"
"06-05","1","L"
"06-10","1","L"
"06-15","0","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","0","L"
"07-10","3","L"
"07-15","3","L"
"07-20","2","L"
"07-25","3","L"
"07-30","2","L"
"08-04","1","L"
"08-09","1","L"
"08-14","1","L"
"08-19","0","L"
"08-24","0","L"
"08-29","1","L"
"09-03","0","L"
"09-08","1","L"
"09-13","3","L"
"09-18","6","M"
"09-23","5","M"
"09-28","5","M"
"10-03","5","M"
"10-08","7","H"
"10-13","7","H"
"10-18","5","M"
"10-23","4","M"
"10-28","5","M"
"11-02","6","M"
"11-07","4","M"
"11-12","6","M"
"11-17","5","M"
"11-22","5","M"
"11-27","7","H"
"12-02","8","H"
