"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","4","M"
"01-16","6","M"
"01-21","5","M"
"01-26","4","M"
"01-31","3","L"
"02-05","4","M"
"02-10","5","M"
"02-15","6","M"
"02-20","6","M"
"02-25","7","H"
"03-02","7","H"
"03-07","7","H"
"03-12","7","H"
"03-17","5","M"
"03-22","5","M"
"03-27","3","L"
"04-01","6","M"
"04-06","4","M"
"04-11","4","M"
"04-16","4","M"
"04-21","4","M"
"04-26","3","L"
"05-01","2","L"
"05-06","2","L"
"05-11","3","L"
"05-16","4","M"
"05-21","4","M"
"05-26","3","L"
"05-31","3","L"
"06-05","3","L"
"06-10","3","L"
"06-15","4","M"
"06-20","3","L"
"06-25","5","M"
"06-30","2","L"
"07-05","4","M"
"07-10","2","L"
"07-15","0","L"
"07-20","1","L"
"07-25","2","L"
"07-30","1","L"
"08-04","2","L"
"08-09","2","L"
"08-14","1","L"
"08-19","2","L"
"08-24","3","L"
"08-29","3","L"
"09-03","3","L"
"09-08","3","L"
"09-13","1","L"
"09-18","4","M"
"09-23","6","M"
"09-28","6","M"
"10-03","5","M"
"10-08","8","H"
"10-13","8","H"
"10-18","5","M"
"10-23","5","M"
"10-28","5","M"
"11-02","5","M"
"11-07","5","M"
"11-12","5","M"
"11-17","3","L"
"11-22","2","L"
"11-27","1","L"
"12-02","2","L"
