"StartDate","Count","Class"
"01-01","4","M"
"01-06","4","M"
"01-11","3","L"
"01-16","3","L"
"01-21","5","M"
"01-26","5","M"
"01-31","4","M"
"02-05","4","M"
"02-10","6","M"
"02-15","5","M"
"02-20","4","M"
"02-25","5","M"
"03-02","6","M"
"03-07","6","M"
"03-12","5","M"
"03-17","5","M"
"03-22","6","M"
"03-27","5","M"
"04-01","5","M"
"04-06","5","M"
"04-11","2","L"
"04-16","2","L"
"04-21","4","M"
"04-26","3","L"
"05-01","5","M"
"05-06","5","M"
"05-11","6","M"
"05-16","6","M"
"05-21","5","M"
"05-26","4","M"
"05-31","4","M"
"06-05","3","L"
"06-10","2","L"
"06-15","3","L"
"06-20","4","M"
"06-25","2","L"
"06-30","4","M"
"07-05","4","M"
"07-10","4","M"
"07-15","3","L"
"07-20","4","M"
"07-25","5","M"
"07-30","3","L"
"08-04","4","M"
"08-09","3","L"
"08-14","5","M"
"08-19","4","M"
"08-24","6","M"
"08-29","7","H"
"09-03","5","M"
"09-08","4","M"
"09-13","3","L"
"09-18","5","M"
"09-23","3","L"
"09-28","4","M"
"10-03","4","M"
"10-08","4","M"
"10-13","3","L"
"10-18","3","L"
"10-23","3","L"
"10-28","3","L"
"11-02","0","L"
"11-07","2","L"
"11-12","3","L"
"11-17","5","M"
"11-22","3","L"
"11-27","5","M"
"12-02","5","M"
