"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","6","M"
"01-16","8","H"
"01-21","9","H"
"01-26","8","H"
"01-31","9","H"
"02-05","9","H"
"02-10","8","H"
"02-15","7","H"
"02-20","6","M"
"02-25","5","M"
"03-02","2","L"
"03-07","1","L"
"03-12","0","L"
"03-17","1","L"
"03-22","1","L"
"03-27","2","L"
"04-01","2","L"
"04-06","1","L"
"04-11","1","L"
"04-16","0","L"
"04-21","0","L"
"04-26","0","L"
"05-01","1","L"
"05-06","1","L"
"05-11","1","L"
"05-16","0","L"
"05-21","1","L"
"05-26","2","L"
"05-31","2","L"
"06-05","3","L"
"06-10","1","L"
"06-15","2","L"
"06-20","2","L"
"06-25","1","L"
"06-30","2","L"
"07-05","2","L"
"07-10","1","L"
"07-15","0","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","2","L"
"08-14","2","L"
"08-19","3","L"
"08-24","2","L"
"08-29","4","M"
"09-03","3","L"
"09-08","2","L"
"09-13","2","L"
"09-18","3","L"
"09-23","3","L"
"09-28","7","H"
"10-03","7","H"
"10-08","8","H"
"10-13","8","H"
"10-18","6","M"
"10-23","6","M"
"10-28","7","H"
"11-02","4","M"
"11-07","4","M"
"11-12","6","M"
"11-17","5","M"
"11-22","5","M"
"11-27","6","M"
"12-02","5","M"
