"StartDate","Count","Class"
"01-01","6","M"
"01-06","5","M"
"01-11","6","M"
"01-16","7","H"
"01-21","7","H"
"01-26","9","H"
"01-31","6","M"
"02-05","7","H"
"02-10","5","M"
"02-15","8","H"
"02-20","6","M"
"02-25","6","M"
"03-02","5","M"
"03-07","6","M"
"03-12","3","L"
"03-17","5","M"
"03-22","8","H"
"03-27","6","M"
"04-01","4","M"
"04-06","4","M"
"04-11","5","M"
"04-16","0","L"
"04-21","1","L"
"04-26","3","L"
"05-01","2","L"
"05-06","3","L"
"05-11","2","L"
"05-16","1","L"
"05-21","1","L"
"05-26","1","L"
"05-31","2","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","0","L"
"06-30","2","L"
"07-05","0","L"
"07-10","2","L"
"07-15","2","L"
"07-20","2","L"
"07-25","1","L"
"07-30","2","L"
"08-04","1","L"
"08-09","4","M"
"08-14","3","L"
"08-19","2","L"
"08-24","2","L"
"08-29","2","L"
"09-03","3","L"
"09-08","4","M"
"09-13","5","M"
"09-18","5","M"
"09-23","5","M"
"09-28","4","M"
"10-03","4","M"
"10-08","5","M"
"10-13","7","H"
"10-18","7","H"
"10-23","7","H"
"10-28","9","H"
"11-02","9","H"
"11-07","8","H"
"11-12","9","H"
"11-17","9","H"
"11-22","9","H"
"11-27","9","H"
"12-02","10","H"
