"StartDate","Count","Class"
"01-01","9","H"
"01-06","8","H"
"01-11","7","H"
"01-16","9","H"
"01-21","9","H"
"01-26","8","H"
"01-31","9","H"
"02-05","10","H"
"02-10","9","H"
"02-15","10","H"
"02-20","9","H"
"02-25","9","H"
"03-02","8","H"
"03-07","6","M"
"03-12","1","L"
"03-17","1","L"
"03-22","1","L"
"03-27","2","L"
"04-01","2","L"
"04-06","0","L"
"04-11","0","L"
"04-16","0","L"
"04-21","0","L"
"04-26","0","L"
"05-01","0","L"
"05-06","0","L"
"05-11","1","L"
"05-16","3","L"
"05-21","2","L"
"05-26","2","L"
"05-31","2","L"
"06-05","2","L"
"06-10","0","L"
"06-15","2","L"
"06-20","1","L"
"06-25","3","L"
"06-30","2","L"
"07-05","2","L"
"07-10","2","L"
"07-15","1","L"
"07-20","0","L"
"07-25","0","L"
"07-30","0","L"
"08-04","2","L"
"08-09","3","L"
"08-14","4","M"
"08-19","3","L"
"08-24","3","L"
"08-29","5","M"
"09-03","4","M"
"09-08","3","L"
"09-13","3","L"
"09-18","6","M"
"09-23","6","M"
"09-28","10","H"
"10-03","9","H"
"10-08","9","H"
"10-13","10","H"
"10-18","9","H"
"10-23","9","H"
"10-28","9","H"
"11-02","9","H"
"11-07","9","H"
"11-12","9","H"
"11-17","10","H"
"11-22","10","H"
"11-27","10","H"
"12-02","10","H"
