"StartDate","Count","Class"
"01-01","0","L"
"01-06","1","L"
"01-11","1","L"
"01-16","0","L"
"01-21","0","L"
"01-26","1","L"
"01-31","0","L"
"02-05","1","L"
"02-10","2","L"
"02-15","2","L"
"02-20","1","L"
"02-25","0","L"
"03-02","0","L"
"03-07","2","L"
"03-12","0","L"
"03-17","2","L"
"03-22","1","L"
"03-27","3","L"
"04-01","2","L"
"04-06","2","L"
"04-11","4","M"
"04-16","5","M"
"04-21","5","M"
"04-26","3","L"
"05-01","3","L"
"05-06","5","M"
"05-11","4","M"
"05-16","2","L"
"05-21","2","L"
"05-26","3","L"
"05-31","3","L"
"06-05","3","L"
"06-10","4","M"
"06-15","5","M"
"06-20","5","M"
"06-25","5","M"
"06-30","5","M"
"07-05","4","M"
"07-10","4","M"
"07-15","6","M"
"07-20","5","M"
"07-25","3","L"
"07-30","4","M"
"08-04","4","M"
"08-09","4","M"
"08-14","3","L"
"08-19","4","M"
"08-24","4","M"
"08-29","4","M"
"09-03","3","L"
"09-08","2","L"
"09-13","2","L"
"09-18","1","L"
"09-23","2","L"
"09-28","1","L"
"10-03","1","L"
"10-08","0","L"
"10-13","2","L"
"10-18","2","L"
"10-23","2","L"
"10-28","2","L"
"11-02","0","L"
"11-07","1","L"
"11-12","1","L"
"11-17","1","L"
"11-22","1","L"
"11-27","2","L"
"12-02","1","L"
