"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","4","M"
"01-16","0","L"
"01-21","1","L"
"01-26","4","M"
"01-31","5","M"
"02-05","3","L"
"02-10","3","L"
"02-15","4","M"
"02-20","5","M"
"02-25","3","L"
"03-02","4","M"
"03-07","3","L"
"03-12","3","L"
"03-17","3","L"
"03-22","3","L"
"03-27","3","L"
"04-01","4","M"
"04-06","4","M"
"04-11","2","L"
"04-16","1","L"
"04-21","2","L"
"04-26","2","L"
"05-01","3","L"
"05-06","2","L"
"05-11","4","M"
"05-16","5","M"
"05-21","5","M"
"05-26","4","M"
"05-31","3","L"
"06-05","1","L"
"06-10","0","L"
"06-15","0","L"
"06-20","0","L"
"06-25","1","L"
"06-30","0","L"
"07-05","3","L"
"07-10","3","L"
"07-15","2","L"
"07-20","3","L"
"07-25","2","L"
"07-30","2","L"
"08-04","3","L"
"08-09","3","L"
"08-14","4","M"
"08-19","3","L"
"08-24","5","M"
"08-29","5","M"
"09-03","4","M"
"09-08","3","L"
"09-13","4","M"
"09-18","7","H"
"09-23","6","M"
"09-28","5","M"
"10-03","7","H"
"10-08","7","H"
"10-13","6","M"
"10-18","3","L"
"10-23","2","L"
"10-28","4","M"
"11-02","1","L"
"11-07","3","L"
"11-12","5","M"
"11-17","3","L"
"11-22","2","L"
"11-27","1","L"
"12-02","3","L"
