"StartDate","Count","Class"
"01-01","4","M"
"01-06","2","L"
"01-11","1","L"
"01-16","4","M"
"01-21","4","M"
"01-26","4","M"
"01-31","4","M"
"02-05","3","L"
"02-10","2","L"
"02-15","3","L"
"02-20","6","M"
"02-25","2","L"
"03-02","5","M"
"03-07","5","M"
"03-12","4","M"
"03-17","2","L"
"03-22","2","L"
"03-27","3","L"
"04-01","3","L"
"04-06","5","M"
"04-11","5","M"
"04-16","5","M"
"04-21","4","M"
"04-26","2","L"
"05-01","0","L"
"05-06","0","L"
"05-11","1","L"
"05-16","0","L"
"05-21","1","L"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","3","L"
"06-15","3","L"
"06-20","3","L"
"06-25","2","L"
"06-30","1","L"
"07-05","1","L"
"07-10","3","L"
"07-15","0","L"
"07-20","2","L"
"07-25","2","L"
"07-30","2","L"
"08-04","0","L"
"08-09","0","L"
"08-14","0","L"
"08-19","1","L"
"08-24","2","L"
"08-29","3","L"
"09-03","2","L"
"09-08","1","L"
"09-13","2","L"
"09-18","3","L"
"09-23","4","M"
"09-28","2","L"
"10-03","0","L"
"10-08","1","L"
"10-13","2","L"
"10-18","2","L"
"10-23","2","L"
"10-28","1","L"
"11-02","1","L"
"11-07","0","L"
"11-12","0","L"
"11-17","1","L"
"11-22","2","L"
"11-27","2","L"
"12-02","2","L"
