"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","1","L"
"01-16","2","L"
"01-21","3","L"
"01-26","1","L"
"01-31","1","L"
"02-05","1","L"
"02-10","0","L"
"02-15","3","L"
"02-20","3","L"
"02-25","3","L"
"03-02","4","M"
"03-07","3","L"
"03-12","3","L"
"03-17","3","L"
"03-22","5","M"
"03-27","7","H"
"04-01","6","M"
"04-06","4","M"
"04-11","4","M"
"04-16","3","L"
"04-21","3","L"
"04-26","3","L"
"05-01","6","M"
"05-06","6","M"
"05-11","4","M"
"05-16","4","M"
"05-21","3","L"
"05-26","3","L"
"05-31","2","L"
"06-05","2","L"
"06-10","1","L"
"06-15","2","L"
"06-20","1","L"
"06-25","1","L"
"06-30","1","L"
"07-05","2","L"
"07-10","1","L"
"07-15","1","L"
"07-20","0","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","0","L"
"08-14","1","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","1","L"
"09-08","2","L"
"09-13","3","L"
"09-18","4","M"
"09-23","5","M"
"09-28","5","M"
"10-03","6","M"
"10-08","6","M"
"10-13","3","L"
"10-18","1","L"
"10-23","1","L"
"10-28","0","L"
"11-02","0","L"
"11-07","0","L"
"11-12","2","L"
"11-17","2","L"
"11-22","2","L"
"11-27","2","L"
"12-02","1","L"
