"StartDate","Count","Class"
"01-01","4","M"
"01-06","4","M"
"01-11","5","M"
"01-16","7","H"
"01-21","5","M"
"01-26","7","H"
"01-31","6","M"
"02-05","8","H"
"02-10","7","H"
"02-15","6","M"
"02-20","7","H"
"02-25","8","H"
"03-02","7","H"
"03-07","9","H"
"03-12","4","M"
"03-17","4","M"
"03-22","5","M"
"03-27","4","M"
"04-01","4","M"
"04-06","3","L"
"04-11","5","M"
"04-16","3","L"
"04-21","1","L"
"04-26","1","L"
"05-01","1","L"
"05-06","2","L"
"05-11","2","L"
"05-16","1","L"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","2","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","2","L"
"07-20","3","L"
"07-25","1","L"
"07-30","2","L"
"08-04","1","L"
"08-09","1","L"
"08-14","1","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","1","L"
"09-08","1","L"
"09-13","3","L"
"09-18","2","L"
"09-23","3","L"
"09-28","5","M"
"10-03","6","M"
"10-08","5","M"
"10-13","5","M"
"10-18","5","M"
"10-23","6","M"
"10-28","5","M"
"11-02","3","L"
"11-07","4","M"
"11-12","5","M"
"11-17","6","M"
"11-22","4","M"
"11-27","5","M"
"12-02","7","H"
