"StartDate","Count","Class"
"01-01","2","L"
"01-06","1","L"
"01-11","1","L"
"01-16","1","L"
"01-21","0","L"
"01-26","2","L"
"01-31","1","L"
"02-05","1","L"
"02-10","2","L"
"02-15","3","L"
"02-20","2","L"
"02-25","3","L"
"03-02","6","M"
"03-07","6","M"
"03-12","3","L"
"03-17","2","L"
"03-22","2","L"
"03-27","3","L"
"04-01","4","M"
"04-06","6","M"
"04-11","4","M"
"04-16","4","M"
"04-21","4","M"
"04-26","3","L"
"05-01","1","L"
"05-06","2","L"
"05-11","5","M"
"05-16","5","M"
"05-21","5","M"
"05-26","5","M"
"05-31","6","M"
"06-05","4","M"
"06-10","4","M"
"06-15","5","M"
"06-20","4","M"
"06-25","4","M"
"06-30","4","M"
"07-05","3","L"
"07-10","3","L"
"07-15","3","L"
"07-20","5","M"
"07-25","6","M"
"07-30","5","M"
"08-04","5","M"
"08-09","2","L"
"08-14","3","L"
"08-19","4","M"
"08-24","6","M"
"08-29","5","M"
"09-03","5","M"
"09-08","5","M"
"09-13","5","M"
"09-18","5","M"
"09-23","4","M"
"09-28","7","H"
"10-03","5","M"
"10-08","4","M"
"10-13","4","M"
"10-18","6","M"
"10-23","2","L"
"10-28","2","L"
"11-02","1","L"
"11-07","2","L"
"11-12","2","L"
"11-17","1","L"
"11-22","1","L"
"11-27","1","L"
"12-02","0","L"
