"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","1","L"
"01-16","1","L"
"01-21","1","L"
"01-26","1","L"
"01-31","3","L"
"02-05","1","L"
"02-10","0","L"
"02-15","4","M"
"02-20","6","M"
"02-25","6","M"
"03-02","6","M"
"03-07","5","M"
"03-12","5","M"
"03-17","7","H"
"03-22","4","M"
"03-27","6","M"
"04-01","6","M"
"04-06","7","H"
"04-11","7","H"
"04-16","8","H"
"04-21","8","H"
"04-26","7","H"
"05-01","8","H"
"05-06","7","H"
"05-11","7","H"
"05-16","10","H"
"05-21","10","H"
"05-26","9","H"
"05-31","8","H"
"06-05","6","M"
"06-10","7","H"
"06-15","5","M"
"06-20","4","M"
"06-25","4","M"
"06-30","4","M"
"07-05","7","H"
"07-10","7","H"
"07-15","8","H"
"07-20","8","H"
"07-25","6","M"
"07-30","5","M"
"08-04","5","M"
"08-09","3","L"
"08-14","4","M"
"08-19","6","M"
"08-24","6","M"
"08-29","5","M"
"09-03","5","M"
"09-08","5","M"
"09-13","4","M"
"09-18","5","M"
"09-23","4","M"
"09-28","3","L"
"10-03","1","L"
"10-08","2","L"
"10-13","2","L"
"10-18","1","L"
"10-23","1","L"
"10-28","2","L"
"11-02","3","L"
"11-07","4","M"
"11-12","3","L"
"11-17","2","L"
"11-22","1","L"
"11-27","1","L"
"12-02","1","L"
