"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","7","H"
"01-16","6","M"
"01-21","8","H"
"01-26","9","H"
"01-31","9","H"
"02-05","9","H"
"02-10","8","H"
"02-15","8","H"
"02-20","9","H"
"02-25","7","H"
"03-02","7","H"
"03-07","8","H"
"03-12","8","H"
"03-17","6","M"
"03-22","5","M"
"03-27","4","M"
"04-01","6","M"
"04-06","3","L"
"04-11","5","M"
"04-16","3","L"
"04-21","1","L"
"04-26","2","L"
"05-01","1","L"
"05-06","3","L"
"05-11","2","L"
"05-16","1","L"
"05-21","0","L"
"05-26","0","L"
"05-31","0","L"
"06-05","1","L"
"06-10","0","L"
"06-15","1","L"
"06-20","0","L"
"06-25","1","L"
"06-30","4","M"
"07-05","2","L"
"07-10","1","L"
"07-15","2","L"
"07-20","0","L"
"07-25","1","L"
"07-30","0","L"
"08-04","2","L"
"08-09","3","L"
"08-14","5","M"
"08-19","2","L"
"08-24","3","L"
"08-29","3","L"
"09-03","5","M"
"09-08","3","L"
"09-13","5","M"
"09-18","3","L"
"09-23","2","L"
"09-28","3","L"
"10-03","5","M"
"10-08","5","M"
"10-13","6","M"
"10-18","8","H"
"10-23","10","H"
"10-28","8","H"
"11-02","8","H"
"11-07","6","M"
"11-12","4","M"
"11-17","4","M"
"11-22","4","M"
"11-27","3","L"
"12-02","7","H"
