"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","3","L"
"01-16","2","L"
"01-21","2","L"
"01-26","5","M"
"01-31","3","L"
"02-05","3","L"
"02-10","5","M"
"02-15","6","M"
"02-20","7","H"
"02-25","6","M"
"03-02","7","H"
"03-07","8","H"
"03-12","5","M"
"03-17","4","M"
"03-22","5","M"
"03-27","3","L"
"04-01","5","M"
"04-06","4","M"
"04-11","2","L"
"04-16","3","L"
"04-21","2","L"
"04-26","1","L"
"05-01","0","L"
"05-06","1","L"
"05-11","1","L"
"05-16","2","L"
"05-21","2","L"
"05-26","1","L"
"05-31","3","L"
"06-05","2","L"
"06-10","0","L"
"06-15","2","L"
"06-20","2","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","0","L"
"07-15","0","L"
"07-20","0","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","1","L"
"08-14","2","L"
"08-19","3","L"
"08-24","1","L"
"08-29","3","L"
"09-03","1","L"
"09-08","2","L"
"09-13","2","L"
"09-18","4","M"
"09-23","6","M"
"09-28","5","M"
"10-03","8","H"
"10-08","7","H"
"10-13","6","M"
"10-18","5","M"
"10-23","7","H"
"10-28","8","H"
"11-02","6","M"
"11-07","5","M"
"11-12","5","M"
"11-17","4","M"
"11-22","3","L"
"11-27","4","M"
"12-02","4","M"
