"StartDate","Count","Class"
"01-01","1","L"
"01-06","2","L"
"01-11","2","L"
"01-16","2","L"
"01-21","3","L"
"01-26","2","L"
"01-31","2","L"
"02-05","2","L"
"02-10","5","M"
"02-15","3","L"
"02-20","3","L"
"02-25","3","L"
"03-02","3","L"
"03-07","3","L"
"03-12","5","M"
"03-17","5","M"
"03-22","6","M"
"03-27","4","M"
"04-01","7","H"
"04-06","3","L"
"04-11","4","M"
"04-16","4","M"
"04-21","4","M"
"04-26","2","L"
"05-01","3","L"
"05-06","2","L"
"05-11","1","L"
"05-16","2","L"
"05-21","1","L"
"05-26","3","L"
"05-31","2","L"
"06-05","1","L"
"06-10","1","L"
"06-15","0","L"
"06-20","0","L"
"06-25","1","L"
"06-30","3","L"
"07-05","1","L"
"07-10","1","L"
"07-15","1","L"
"07-20","2","L"
"07-25","3","L"
"07-30","2","L"
"08-04","1","L"
"08-09","2","L"
"08-14","5","M"
"08-19","5","M"
"08-24","5","M"
"08-29","5","M"
"09-03","4","M"
"09-08","4","M"
"09-13","3","L"
"09-18","4","M"
"09-23","4","M"
"09-28","7","H"
"10-03","9","H"
"10-08","8","H"
"10-13","5","M"
"10-18","5","M"
"10-23","6","M"
"10-28","7","H"
"11-02","7","H"
"11-07","6","M"
"11-12","5","M"
"11-17","5","M"
"11-22","5","M"
"11-27","4","M"
"12-02","1","L"
