"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","1","L"
"01-16","1","L"
"01-21","3","L"
"01-26","5","M"
"01-31","6","M"
"02-05","5","M"
"02-10","4","M"
"02-15","6","M"
"02-20","5","M"
"02-25","8","H"
"03-02","7","H"
"03-07","7","H"
"03-12","4","M"
"03-17","4","M"
"03-22","6","M"
"03-27","6","M"
"04-01","8","H"
"04-06","6","M"
"04-11","5","M"
"04-16","5","M"
"04-21","5","M"
"04-26","4","M"
"05-01","4","M"
"05-06","4","M"
"05-11","1","L"
"05-16","0","L"
"05-21","2","L"
"05-26","0","L"
"05-31","0","L"
"06-05","0","L"
"06-10","2","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","2","L"
"07-15","0","L"
"07-20","2","L"
"07-25","3","L"
"07-30","1","L"
"08-04","0","L"
"08-09","1","L"
"08-14","3","L"
"08-19","3","L"
"08-24","3","L"
"08-29","2","L"
"09-03","4","M"
"09-08","4","M"
"09-13","3","L"
"09-18","1","L"
"09-23","2","L"
"09-28","3","L"
"10-03","3","L"
"10-08","5","M"
"10-13","4","M"
"10-18","5","M"
"10-23","3","L"
"10-28","1","L"
"11-02","2","L"
"11-07","2","L"
"11-12","1","L"
"11-17","0","L"
"11-22","1","L"
"11-27","1","L"
"12-02","2","L"
