"StartDate","Count","Class"
"01-01","3","L"
"01-06","4","M"
"01-11","2","L"
"01-16","0","L"
"01-21","1","L"
"01-26","1","L"
"01-31","1","L"
"02-05","1","L"
"02-10","2","L"
"02-15","2","L"
"02-20","4","M"
"02-25","2","L"
"03-02","5","M"
"03-07","4","M"
"03-12","8","H"
"03-17","9","H"
"03-22","9","H"
"03-27","9","H"
"04-01","9","H"
"04-06","8","H"
"04-11","9","H"
"04-16","8","H"
"04-21","9","H"
"04-26","8","H"
"05-01","7","H"
"05-06","7","H"
"05-11","6","M"
"05-16","5","M"
"05-21","5","M"
"05-26","3","L"
"05-31","7","H"
"06-05","5","M"
"06-10","6","M"
"06-15","5","M"
"06-20","6","M"
"06-25","5","M"
"06-30","6","M"
"07-05","6","M"
"07-10","6","M"
"07-15","9","H"
"07-20","8","H"
"07-25","9","H"
"07-30","6","M"
"08-04","5","M"
"08-09","5","M"
"08-14","5","M"
"08-19","4","M"
"08-24","5","M"
"08-29","7","H"
"09-03","7","H"
"09-08","8","H"
"09-13","7","H"
"09-18","6","M"
"09-23","8","H"
"09-28","7","H"
"10-03","7","H"
"10-08","7","H"
"10-13","6","M"
"10-18","5","M"
"10-23","5","M"
"10-28","5","M"
"11-02","6","M"
"11-07","4","M"
"11-12","5","M"
"11-17","5","M"
"11-22","3","L"
"11-27","4","M"
"12-02","2","L"
