"StartDate","Count","Class"
"01-01","4","M"
"01-06","4","M"
"01-11","3","L"
"01-16","3","L"
"01-21","6","M"
"01-26","4","M"
"01-31","3","L"
"02-05","5","M"
"02-10","5","M"
"02-15","5","M"
"02-20","5","M"
"02-25","7","H"
"03-02","7","H"
"03-07","8","H"
"03-12","3","L"
"03-17","5","M"
"03-22","6","M"
"03-27","8","H"
"04-01","6","M"
"04-06","7","H"
"04-11","5","M"
"04-16","6","M"
"04-21","6","M"
"04-26","5","M"
"05-01","5","M"
"05-06","2","L"
"05-11","2","L"
"05-16","3","L"
"05-21","1","L"
"05-26","0","L"
"05-31","0","L"
"06-05","2","L"
"06-10","5","M"
"06-15","4","M"
"06-20","2","L"
"06-25","2","L"
"06-30","1","L"
"07-05","1","L"
"07-10","1","L"
"07-15","2","L"
"07-20","2","L"
"07-25","3","L"
"07-30","0","L"
"08-04","1","L"
"08-09","3","L"
"08-14","3","L"
"08-19","4","M"
"08-24","4","M"
"08-29","5","M"
"09-03","2","L"
"09-08","2","L"
"09-13","3","L"
"09-18","5","M"
"09-23","5","M"
"09-28","5","M"
"10-03","5","M"
"10-08","6","M"
"10-13","4","M"
"10-18","3","L"
"10-23","3","L"
"10-28","3","L"
"11-02","4","M"
"11-07","4","M"
"11-12","3","L"
"11-17","4","M"
"11-22","4","M"
"11-27","2","L"
"12-02","0","L"
