"StartDate","Count","Class"
"01-01","6","M"
"01-06","8","H"
"01-11","7","H"
"01-16","8","H"
"01-21","9","H"
"01-26","7","H"
"01-31","9","H"
"02-05","9","H"
"02-10","8","H"
"02-15","9","H"
"02-20","8","H"
"02-25","7","H"
"03-02","7","H"
"03-07","9","H"
"03-12","7","H"
"03-17","5","M"
"03-22","6","M"
"03-27","6","M"
"04-01","6","M"
"04-06","9","H"
"04-11","5","M"
"04-16","7","H"
"04-21","6","M"
"04-26","3","L"
"05-01","2","L"
"05-06","4","M"
"05-11","2","L"
"05-16","2","L"
"05-21","4","M"
"05-26","2","L"
"05-31","0","L"
"06-05","0","L"
"06-10","0","L"
"06-15","0","L"
"06-20","0","L"
"06-25","2","L"
"06-30","0","L"
"07-05","1","L"
"07-10","0","L"
"07-15","2","L"
"07-20","0","L"
"07-25","2","L"
"07-30","2","L"
"08-04","2","L"
"08-09","3","L"
"08-14","0","L"
"08-19","1","L"
"08-24","1","L"
"08-29","3","L"
"09-03","4","M"
"09-08","4","M"
"09-13","4","M"
"09-18","4","M"
"09-23","8","H"
"09-28","6","M"
"10-03","8","H"
"10-08","9","H"
"10-13","9","H"
"10-18","10","H"
"10-23","8","H"
"10-28","7","H"
"11-02","9","H"
"11-07","7","H"
"11-12","8","H"
"11-17","8","H"
"11-22","8","H"
"11-27","7","H"
"12-02","9","H"
