"StartDate","Count","Class"
"01-01","1","L"
"01-06","1","L"
"01-11","1","L"
"01-16","4","M"
"01-21","2","L"
"01-26","0","L"
"01-31","5","M"
"02-05","5","M"
"02-10","5","M"
"02-15","6","M"
"02-20","5","M"
"02-25","5","M"
"03-02","3","L"
"03-07","4","M"
"03-12","3","L"
"03-17","4","M"
"03-22","5","M"
"03-27","4","M"
"04-01","3","L"
"04-06","1","L"
"04-11","3","L"
"04-16","5","M"
"04-21","2","L"
"04-26","2","L"
"05-01","1","L"
"05-06","0","L"
"05-11","3","L"
"05-16","3","L"
"05-21","1","L"
"05-26","3","L"
"05-31","2","L"
"06-05","3","L"
"06-10","3","L"
"06-15","5","M"
"06-20","3","L"
"06-25","2","L"
"06-30","1","L"
"07-05","3","L"
"07-10","4","M"
"07-15","4","M"
"07-20","2","L"
"07-25","4","M"
"07-30","4","M"
"08-04","3","L"
"08-09","3","L"
"08-14","3","L"
"08-19","2","L"
"08-24","1","L"
"08-29","3","L"
"09-03","3","L"
"09-08","4","M"
"09-13","4","M"
"09-18","4","M"
"09-23","3","L"
"09-28","4","M"
"10-03","5","M"
"10-08","3","L"
"10-13","3","L"
"10-18","1","L"
"10-23","0","L"
"10-28","3","L"
"11-02","3","L"
"11-07","6","M"
"11-12","7","H"
"11-17","4","M"
"11-22","5","M"
"11-27","3","L"
"12-02","4","M"
