"StartDate","Count","Class"
"01-01","3","L"
"01-06","5","M"
"01-11","6","M"
"01-16","5","M"
"01-21","7","H"
"01-26","5","M"
"01-31","6","M"
"02-05","7","H"
"02-10","6","M"
"02-15","7","H"
"02-20","5","M"
"02-25","7","H"
"03-02","7","H"
"03-07","5","M"
"03-12","2","L"
"03-17","4","M"
"03-22","4","M"
"03-27","5","M"
"04-01","6","M"
"04-06","6","M"
"04-11","5","M"
"04-16","5","M"
"04-21","3","L"
"04-26","6","M"
"05-01","4","M"
"05-06","3","L"
"05-11","5","M"
"05-16","4","M"
"05-21","3","L"
"05-26","5","M"
"05-31","3","L"
"06-05","4","M"
"06-10","2","L"
"06-15","2","L"
"06-20","3","L"
"06-25","3","L"
"06-30","4","M"
"07-05","2","L"
"07-10","4","M"
"07-15","3","L"
"07-20","2","L"
"07-25","4","M"
"07-30","2","L"
"08-04","1","L"
"08-09","1","L"
"08-14","0","L"
"08-19","2","L"
"08-24","4","M"
"08-29","6","M"
"09-03","3","L"
"09-08","3","L"
"09-13","4","M"
"09-18","4","M"
"09-23","4","M"
"09-28","4","M"
"10-03","6","M"
"10-08","4","M"
"10-13","6","M"
"10-18","4","M"
"10-23","2","L"
"10-28","2","L"
"11-02","0","L"
"11-07","1","L"
"11-12","2","L"
"11-17","1","L"
"11-22","2","L"
"11-27","3","L"
"12-02","3","L"
