"StartDate","Count","Class"
"01-01","9","H"
"01-06","9","H"
"01-11","7","H"
"01-16","6","M"
"01-21","8","H"
"01-26","9","H"
"01-31","10","H"
"02-05","10","H"
"02-10","8","H"
"02-15","8","H"
"02-20","8","H"
"02-25","8","H"
"03-02","6","M"
"03-07","7","H"
"03-12","5","M"
"03-17","4","M"
"03-22","3","L"
"03-27","5","M"
"04-01","5","M"
"04-06","5","M"
"04-11","5","M"
"04-16","4","M"
"04-21","5","M"
"04-26","5","M"
"05-01","5","M"
"05-06","5","M"
"05-11","5","M"
"05-16","5","M"
"05-21","4","M"
"05-26","2","L"
"05-31","3","L"
"06-05","2","L"
"06-10","1","L"
"06-15","0","L"
"06-20","0","L"
"06-25","1","L"
"06-30","2","L"
"07-05","1","L"
"07-10","1","L"
"07-15","1","L"
"07-20","1","L"
"07-25","0","L"
"07-30","2","L"
"08-04","3","L"
"08-09","1","L"
"08-14","4","M"
"08-19","2","L"
"08-24","2","L"
"08-29","2","L"
"09-03","2","L"
"09-08","0","L"
"09-13","2","L"
"09-18","6","M"
"09-23","6","M"
"09-28","5","M"
"10-03","8","H"
"10-08","9","H"
"10-13","9","H"
"10-18","9","H"
"10-23","8","H"
"10-28","8","H"
"11-02","7","H"
"11-07","8","H"
"11-12","7","H"
"11-17","9","H"
"11-22","8","H"
"11-27","9","H"
"12-02","8","H"
