"StartDate","Count","Class"
"01-01","7","H"
"01-06","7","H"
"01-11","8","H"
"01-16","7","H"
"01-21","7","H"
"01-26","7","H"
"01-31","8","H"
"02-05","6","M"
"02-10","5","M"
"02-15","7","H"
"02-20","9","H"
"02-25","8","H"
"03-02","8","H"
"03-07","6","M"
"03-12","7","H"
"03-17","7","H"
"03-22","7","H"
"03-27","6","M"
"04-01","7","H"
"04-06","8","H"
"04-11","6","M"
"04-16","6","M"
"04-21","3","L"
"04-26","3","L"
"05-01","3","L"
"05-06","3","L"
"05-11","4","M"
"05-16","4","M"
"05-21","5","M"
"05-26","5","M"
"05-31","5","M"
"06-05","4","M"
"06-10","3","L"
"06-15","2","L"
"06-20","1","L"
"06-25","2","L"
"06-30","3","L"
"07-05","1","L"
"07-10","1","L"
"07-15","2","L"
"07-20","3","L"
"07-25","4","M"
"07-30","2","L"
"08-04","3","L"
"08-09","2","L"
"08-14","3","L"
"08-19","3","L"
"08-24","2","L"
"08-29","5","M"
"09-03","3","L"
"09-08","5","M"
"09-13","6","M"
"09-18","4","M"
"09-23","6","M"
"09-28","8","H"
"10-03","8","H"
"10-08","5","M"
"10-13","6","M"
"10-18","4","M"
"10-23","4","M"
"10-28","5","M"
"11-02","4","M"
"11-07","5","M"
"11-12","7","H"
"11-17","7","H"
"11-22","8","H"
"11-27","6","M"
"12-02","7","H"
