"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","2","L"
"01-16","1","L"
"01-21","1","L"
"01-26","1","L"
"01-31","1","L"
"02-05","4","M"
"02-10","5","M"
"02-15","4","M"
"02-20","2","L"
"02-25","3","L"
"03-02","2","L"
"03-07","3","L"
"03-12","2","L"
"03-17","4","M"
"03-22","6","M"
"03-27","5","M"
"04-01","5","M"
"04-06","6","M"
"04-11","5","M"
"04-16","5","M"
"04-21","4","M"
"04-26","5","M"
"05-01","5","M"
"05-06","2","L"
"05-11","2","L"
"05-16","3","L"
"05-21","2","L"
"05-26","2","L"
"05-31","2","L"
"06-05","4","M"
"06-10","5","M"
"06-15","7","H"
"06-20","6","M"
"06-25","7","H"
"06-30","4","M"
"07-05","3","L"
"07-10","2","L"
"07-15","4","M"
"07-20","3","L"
"07-25","4","M"
"07-30","3","L"
"08-04","4","M"
"08-09","5","M"
"08-14","6","M"
"08-19","5","M"
"08-24","5","M"
"08-29","4","M"
"09-03","3","L"
"09-08","2","L"
"09-13","2","L"
"09-18","6","M"
"09-23","7","H"
"09-28","7","H"
"10-03","4","M"
"10-08","4","M"
"10-13","2","L"
"10-18","2","L"
"10-23","2","L"
"10-28","1","L"
"11-02","1","L"
"11-07","2","L"
"11-12","3","L"
"11-17","2","L"
"11-22","1","L"
"11-27","2","L"
"12-02","0","L"
