"StartDate","Count","Class"
"01-01","5","M"
"01-06","6","M"
"01-11","5","M"
"01-16","8","H"
"01-21","8","H"
"01-26","6","M"
"01-31","7","H"
"02-05","6","M"
"02-10","7","H"
"02-15","9","H"
"02-20","7","H"
"02-25","10","H"
"03-02","6","M"
"03-07","5","M"
"03-12","1","L"
"03-17","0","L"
"03-22","1","L"
"03-27","0","L"
"04-01","0","L"
"04-06","0","L"
"04-11","2","L"
"04-16","1","L"
"04-21","1","L"
"04-26","0","L"
"05-01","0","L"
"05-06","0","L"
"05-11","2","L"
"05-16","1","L"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","0","L"
"06-15","0","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","3","L"
"07-10","1","L"
"07-15","1","L"
"07-20","2","L"
"07-25","1","L"
"07-30","1","L"
"08-04","2","L"
"08-09","3","L"
"08-14","3","L"
"08-19","3","L"
"08-24","3","L"
"08-29","4","M"
"09-03","3","L"
"09-08","3","L"
"09-13","3","L"
"09-18","3","L"
"09-23","4","M"
"09-28","5","M"
"10-03","6","M"
"10-08","7","H"
"10-13","7","H"
"10-18","7","H"
"10-23","8","H"
"10-28","7","H"
"11-02","7","H"
"11-07","6","M"
"11-12","6","M"
"11-17","7","H"
"11-22","9","H"
"11-27","9","H"
"12-02","8","H"
